learning_rate,optimizer,lstm_units,dropout_rate,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,epochs_run,best_train_loss,best_val_loss,station
0.001,adam,32,0.2,0.4982306545175541,206.46477110722876,14.368882040967167,11.115861811723354,-0.21730578212215024,541.2900560340248,23.265641105158156,18.73694122086705,80,0.011202636174857616,0.018582787364721298,us_embassy_1
0.001,adam,64,0.1,0.48345105709214475,212.54618326795008,14.578963724076896,11.506001332455988,-19632.910172214706,8730460.738268867,2954.735307649209,1562.6426598121866,90,0.009661100804805756,0.019130142405629158,us_embassy_1
0.001,adam,16,0.2,0.4724529883912534,217.07159670222006,14.733349812660395,12.262111397455573,-0.2399077510408938,551.3403007647922,23.4806367197483,17.797091846932062,100,0.012143303640186787,0.01953744888305664,us_embassy_1
0.001,adam,16,0.0,0.4686161593098447,218.65035005812496,14.786830291111242,12.045125730503647,-197.6608675568488,88337.00924688803,297.21542565433583,225.433564220564,100,0.01018678117543459,0.019679546356201172,us_embassy_1
0.001,adam,64,0.2,0.452017703816312,225.48017405008432,15.015997271246565,12.179307407605837,-456.3763105218273,203378.0274331702,450.97453080320423,287.284358023943,77,0.011985737830400467,0.02029426023364067,us_embassy_1
0.001,adam,32,0.1,0.39747776526554623,247.92191153458378,15.745536241569665,13.284374670880359,-3867.8871391160455,1720348.4671457028,1311.620549986048,531.228142080445,60,0.013023791834712029,0.02231411822140217,us_embassy_1
0.001,rmsprop,32,0.2,0.39621791472425405,248.4403066019172,15.761989297100707,13.351222874562962,-0.16449605659251554,517.8075591044168,22.755385276993593,17.207663911013608,98,0.012220778502523899,0.022360781207680702,us_embassy_1
0.001,rmsprop,32,0.0,0.38663233484251913,252.38451836780254,15.88661444008139,13.348070895241827,-232.6707198835931,103904.57263646601,322.3423221304736,131.269479169989,65,0.011389662511646748,0.022715779021382332,us_embassy_1
0.001,adam,16,0.1,0.35757505447688054,264.3408181970037,16.258561381530768,13.956530949790823,-8.033266569231763,4016.7535875050135,63.37786354481361,52.676672927762546,65,0.013370099477469921,0.023791896179318428,us_embassy_1
0.001,rmsprop,64,0.1,0.3570070115338604,264.57455279491336,16.26574784001379,13.979792342911932,-1.0034947858304055,890.8787100275151,29.847591360569034,23.032414323788476,75,0.011726905591785908,0.02381293848156929,us_embassy_1
